term;document_corpus;value
visit;9.txt_adboard_data;0.005292400951044894
specialists;30.txt_adboard_data;0.00650362883836131
university;24.txt_adboard_data;0.0018829107650359363
envision;0.txt_adboard_data;0.016504764740908034
population;15.txt_adboard_data;0.030494697887974022
saying;10.txt_adboard_data;0.02288200671321487
personally;29.txt_adboard_data;0.004511297177174302
even;2.txt_adboard_data;0.011023335732111422
duopaduopa;24.txt_adboard_data;0.006958461099040576
improvements;34.txt_adboard_data;0.036834449831028813
became;27.txt_adboard_data;0.029012281771127406
surgeon;32.txt_adboard_data;0.015671903741309206
encounter;16.txt_adboard_data;0.0049779786416947825
people;5.txt_adboard_data;0.004881917602619433
connectorconnector;24.txt_adboard_data;0.0030045081445827736
indefinite;22.txt_adboard_data;0.008862940493327705
procedure;20.txt_adboard_data;0.006843515232469284
overview;11.txt_adboard_data;0.01279841053451001
buy;0.txt_adboard_data;0.010343456469264076
least;6.txt_adboard_data;0.005611625135393633
cholesterol;13.txt_adboard_data;0.008799933807356181
experiences;40.txt_adboard_data;0.0277103200563703
scenes;26.txt_adboard_data;0.009079638304900509
conferencesconferences;27.txt_adboard_data;0.014506140885563703
regarding;18.txt_adboard_data;0.007776363398204477
lowlow;16.txt_adboard_data;0.01752654006726674
jessica;24.txt_adboard_data;0.005322317127451202
npsnps;22.txt_adboard_data;0.006240954124191404
logging;3.txt_adboard_data;0.030204248861443628
make;13.txt_adboard_data;0.004172316221081004
utilizeutilize;39.txt_adboard_data;0.03345560420454331
thakkar;35.txt_adboard_data;0.009284118828387694
trouble;24.txt_adboard_data;0.0021156632508383478
secondarily;19.txt_adboard_data;0.004313091831247744
thankful;24.txt_adboard_data;0.0024437094548093547
thermal;12.txt_adboard_data;0.024962189141688948
pretty;21.txt_adboard_data;0.007244516055938502
full;5.txt_adboard_data;0.009703004742249343
lot;11.txt_adboard_data;0.008143273718119716
great;31.txt_adboard_data;0.0012664620135509894
lunch;9.txt_adboard_data;0.006967897322109034
navigatenavigate;39.txt_adboard_data;0.03345560420454331
used;15.txt_adboard_data;0.019067779621825178
either;26.txt_adboard_data;0.009650441031094895
questions;30.txt_adboard_data;0.002471080514378743
ocegueda;22.txt_adboard_data;0.004586664910444517
opt;18.txt_adboard_data;0.008275189171000626
patterns;36.txt_adboard_data;0.00545311610382424
neurologistsneurologists;27.txt_adboard_data;0.008219274040117998
talk;16.txt_adboard_data;0.0077284688906551725
rush;30.txt_adboard_data;0.003095730153500866
directly;14.txt_adboard_data;0.01860696755419994
would;19.txt_adboard_data;0.0007552446472020776
guideguide;33.txt_adboard_data;0.01991191456677913
dayday;36.txt_adboard_data;0.0028220449302147617
problems;29.txt_adboard_data;0.009022594354348604
critical;31.txt_adboard_data;0.0035804272393606417
monthsmonths;20.txt_adboard_data;0.04754472323702178
stores;2.txt_adboard_data;0.029012281771127406
event;36.txt_adboard_data;0.00545311610382424
amazing;22.txt_adboard_data;0.006240954124191404
submitting;8.txt_adboard_data;0.003995354893867376
requested;39.txt_adboard_data;0.03345560420454331
karlkarl;19.txt_adboard_data;0.002053033586119622
testing;31.txt_adboard_data;0.004646807517145173
recommendation;0.txt_adboard_data;0.016504764740908034
go;16.txt_adboard_data;0.004941013740950298
carecare;24.txt_adboard_data;0.0021156632508383478
used;29.txt_adboard_data;0.012353772712731807
economic;2.txt_adboard_data;0.029012281771127406
population;8.txt_adboard_data;0.0016074363287014572
penspens;12.txt_adboard_data;0.030690678237225686
diseasesdiseases;13.txt_adboard_data;0.008799933807356181
book;16.txt_adboard_data;0.004048826925126491
delayed;23.txt_adboard_data;0.008097653850252982
provider;38.txt_adboard_data;0.0060825020639421155
fear;21.txt_adboard_data;0.009538023383542694
book;33.txt_adboard_data;0.008097653850252982
standpointstandpoint;31.txt_adboard_data;0.0040230150431326125
asked;25.txt_adboard_data;0.003257309487247886
product;10.txt_adboard_data;0.009308071340275056
make;28.txt_adboard_data;0.006521175723319198
preferencespreferences;8.txt_adboard_data;0.0056739069009997065
phd;30.txt_adboard_data;0.0037636242980351982
issue;19.txt_adboard_data;0.0015280799000068957
end;19.txt_adboard_data;0.005405987701705963
experts;25.txt_adboard_data;0.006294189943566624
say;16.txt_adboard_data;0.0020326373852119148
afterhours;19.txt_adboard_data;0.004313091831247744
educator;37.txt_adboard_data;0.25252313109271346
helpfulhelpful;5.txt_adboard_data;0.002617786593154475
accessible;6.txt_adboard_data;0.016602919225626653
process;20.txt_adboard_data;0.003421757616234642
productproduct;6.txt_adboard_data;0.004479323726064324
facilities;22.txt_adboard_data;0.008862940493327705
message;0.txt_adboard_data;0.009351707352312033
different;34.txt_adboard_data;0.004011209737518101
think;9.txt_adboard_data;0.0015575224939903924
come;25.txt_adboard_data;0.0023915033452716304
everythingeverything;16.txt_adboard_data;0.012146480775379474
would;20.txt_adboard_data;0.002837522798142497
northwest;23.txt_adboard_data;0.009955957283389565
team;28.txt_adboard_data;0.011939052634322768
reference;33.txt_adboard_data;0.06969170098372696
peg-j;29.txt_adboard_data;0.004149441121241771
nurses;26.txt_adboard_data;0.006393544689575056
ask;25.txt_adboard_data;0.004459921335274363
dialogue;35.txt_adboard_data;0.014591424570745712
proceduresprocedures;20.txt_adboard_data;0.025388484060920917
use;33.txt_adboard_data;0.001549806570442783
wayway;17.txt_adboard_data;0.018618221644675338
everything;9.txt_adboard_data;0.015658441784647894
really;20.txt_adboard_data;0.005130861722582771
dbs;36.txt_adboard_data;0.003863955341867657
optionoption;30.txt_adboard_data;0.004579614322305075
issues;18.txt_adboard_data;0.004465148650981842
procedure;24.txt_adboard_data;0.003045253541956397
greatly;40.txt_adboard_data;0.023990456679231175
treatment;36.txt_adboard_data;0.017813186365557572
administered;24.txt_adboard_data;0.006009016289165547
individualsindividuals;8.txt_adboard_data;0.011347813801999413
transitioned;25.txt_adboard_data;0.006294189943566624
used;8.txt_adboard_data;0.003015302048676709
coordinator;27.txt_adboard_data;0.023597069423002832
ashlyn;5.txt_adboard_data;0.002617786593154475
verhagen;36.txt_adboard_data;0.0028220449302147617
somethingsomething;0.txt_adboard_data;0.007856275189551086
needlesneedles;3.txt_adboard_data;0.03713572066704308
however;4.txt_adboard_data;0.0032084433219071815
message;8.txt_adboard_data;0.0032148726574029144
say;22.txt_adboard_data;0.007237935510110208
proceduralists;16.txt_adboard_data;0.004048826925126491
talked;8.txt_adboard_data;0.0017779050462829772
guessed;21.txt_adboard_data;0.015219557650427493
mdsmds;28.txt_adboard_data;0.009685036214948881
etc;12.txt_adboard_data;0.02174672386621384
taylor;31.txt_adboard_data;0.005028093923152221
delay;22.txt_adboard_data;0.021625953838742454
replacementreplacement;19.txt_adboard_data;0.003508042841050363
course;4.txt_adboard_data;0.013001551427845906
changes;26.txt_adboard_data;0.0051445822842792355
duopa;38.txt_adboard_data;0.02318488813300096
malfunction;27.txt_adboard_data;0.014506140885563703
executive;38.txt_adboard_data;0.023042353520637795
chronic;13.txt_adboard_data;0.008799933807356181
speed;31.txt_adboard_data;0.009293615034290346
surgerysurgery;23.txt_adboard_data;0.007010616026906697
patientspatients;34.txt_adboard_data;0.004761809223203543
varian;19.txt_adboard_data;0.006074238741082922
30-45;20.txt_adboard_data;0.021966726444686273
rn;31.txt_adboard_data;0.0018902544875635497
require;36.txt_adboard_data;0.0023996042951901202
keeps;21.txt_adboard_data;0.010717048270640156
link;8.txt_adboard_data;0.016001145416546795
sideside;18.txt_adboard_data;0.008275189171000626
caregivers;19.txt_adboard_data;0.017252367324990976
numbers;25.txt_adboard_data;0.004432135217010505
md;16.txt_adboard_data;0.0015397087255265027
postagepostage;15.txt_adboard_data;0.053819885024700115
service;31.txt_adboard_data;0.004646807517145173
replyreply;8.txt_adboard_data;0.0028369534504998533
pagepage;17.txt_adboard_data;0.0241633990891549
supportsupport;38.txt_adboard_data;0.007506670739445982
eateat;13.txt_adboard_data;0.008799933807356181
always;24.txt_adboard_data;0.0036804550712817674
majority;8.txt_adboard_data;0.0032148726574029144
medicine;28.txt_adboard_data;0.011186758837571713
eagereager;24.txt_adboard_data;0.006009016289165547
proceduralistproceduralist;32.txt_adboard_data;0.008804578377226256
form;1.txt_adboard_data;0.006268304672514165
jessica;22.txt_adboard_data;0.006280080161842183
rnrn;21.txt_adboard_data;0.006697256250100295
deemed;26.txt_adboard_data;0.009079638304900509
try;0.txt_adboard_data;0.004182148197620118
related;34.txt_adboard_data;0.007095358858489077
yes;3.txt_adboard_data;0.01148622709242771
grocery;23.txt_adboard_data;0.009955957283389565
educationeducation;2.txt_adboard_data;0.023597069423002832
active;40.txt_adboard_data;0.03406946850187439
phd;36.txt_adboard_data;0.0031556967315390576
clearclear;31.txt_adboard_data;0.009293615034290346
point;36.txt_adboard_data;0.0029530744951603454
expected;17.txt_adboard_data;0.0241633990891549
kits;12.txt_adboard_data;0.07693480018460884
rush;29.txt_adboard_data;0.008298882242483542
thoughtsthoughts;1.txt_adboard_data;0.018545814028625516
home;32.txt_adboard_data;0.007835951870654603
would;15.txt_adboard_data;0.005654483836878163
taken;2.txt_adboard_data;0.01818185707487826
never;16.txt_adboard_data;0.005641110333164095
essentially;24.txt_adboard_data;0.0030045081445827736
go;7.txt_adboard_data;0.00871393912706601
discuss;26.txt_adboard_data;0.008643823558185793
promotions;8.txt_adboard_data;0.0028369534504998533
suggestion;33.txt_adboard_data;0.016195307700505965
number;38.txt_adboard_data;0.011521176760318897
weight;10.txt_adboard_data;0.015940410259622784
perhaps;16.txt_adboard_data;0.0037828069000275123
pleaseplease;33.txt_adboard_data;0.0249574016684656
hesitant;19.txt_adboard_data;0.015185596852707305
gi;28.txt_adboard_data;0.011172465173356641
ideas;8.txt_adboard_data;0.0029363064896505008
talk;19.txt_adboard_data;0.00892828152137632
tube;25.txt_adboard_data;0.011937067425736836
wall;32.txt_adboard_data;0.025007219304406112
surgery;31.txt_adboard_data;0.005028093923152221
helphelp;8.txt_adboard_data;0.0029363064896505008
information;9.txt_adboard_data;0.007878304155125374
dinner;26.txt_adboard_data;0.006393544689575056
ss;8.txt_adboard_data;0.0056739069009997065
imaging;30.txt_adboard_data;0.01300725767672262
maybe;8.txt_adboard_data;0.0027007821507242084
sometimes;22.txt_adboard_data;0.004586664910444517
placematplacemat;29.txt_adboard_data;0.017434610641804262
opt-in;18.txt_adboard_data;0.01175181033767186
board;36.txt_adboard_data;0.0028220449302147617
pa-cpa-c;16.txt_adboard_data;0.0035053080134533486
neurologist;29.txt_adboard_data;0.008298882242483542
mds;30.txt_adboard_data;0.0036849985188620094
help;2.txt_adboard_data;0.006008852246389589
website;35.txt_adboard_data;0.007325350190184002
consultconsult;16.txt_adboard_data;0.0049779786416947825
davisdavis;25.txt_adboard_data;0.007132658150068499
secondly;34.txt_adboard_data;0.045287464228101315
would;35.txt_adboard_data;0.001256551963750703
remind;16.txt_adboard_data;0.0035053080134533486
working;31.txt_adboard_data;0.002956634765348081
program;38.txt_adboard_data;0.024330008255768462
everyone;30.txt_adboard_data;0.0028618748249115097
reasonable;21.txt_adboard_data;0.010717048270640156
j-tube;27.txt_adboard_data;0.00909092853743913
seen;32.txt_adboard_data;0.011602249588310819
compare;14.txt_adboard_data;0.03909023228109798
later;22.txt_adboard_data;0.005554362065833931
taste;5.txt_adboard_data;0.017271077592463206
collaboratingcollaborating;25.txt_adboard_data;0.006294189943566624
ideasideas;8.txt_adboard_data;0.0029363064896505008
things;1.txt_adboard_data;0.005794789095831461
differentdifferent;27.txt_adboard_data;0.011798534711501416
suresure;18.txt_adboard_data;0.004465148650981842
quick;22.txt_adboard_data;0.009173329820889035
support;16.txt_adboard_data;0.0014403682802802268
smith;6.txt_adboard_data;0.0168348754061809
appreciate;5.txt_adboard_data;0.0043177693981158016
always;16.txt_adboard_data;0.0020326373852119148
specifically;24.txt_adboard_data;0.0042313265016766955
love;5.txt_adboard_data;0.01171132182339633
feel;8.txt_adboard_data;0.0018772580854336247
naturalnatural;24.txt_adboard_data;0.0030045081445827736
new;8.txt_adboard_data;0.003015302048676709
providers;17.txt_adboard_data;0.008044174924816782
bradbrad;21.txt_adboard_data;0.012378790516985093
scare;10.txt_adboard_data;0.02813312171745688
might;13.txt_adboard_data;0.005823058847944585
helpful;32.txt_adboard_data;0.002416969000506117
first;25.txt_adboard_data;0.0029960371485576176
enthusiasm;19.txt_adboard_data;0.008626183662495488
touchtouch;16.txt_adboard_data;0.0035053080134533486
provide;26.txt_adboard_data;0.003707451074249605
may;6.txt_adboard_data;0.004557712972382963
identified;31.txt_adboard_data;0.0032371294681080116
guide;28.txt_adboard_data;0.009685036214948881
points;9.txt_adboard_data;0.005753929932563631
involved;33.txt_adboard_data;0.015131227600110049
seem;38.txt_adboard_data;0.010416505714208948
become;19.txt_adboard_data;0.004887651926295488
depth;26.txt_adboard_data;0.007384901922113355
startstart;30.txt_adboard_data;0.005289710833878043
month;34.txt_adboard_data;0.009208612457757203
pick;27.txt_adboard_data;0.011798534711501416
teamteam;25.txt_adboard_data;0.007174510035814891
irir;28.txt_adboard_data;0.007793089460260028
probably;29.txt_adboard_data;0.00767197429588954
helpfulhelpful;38.txt_adboard_data;0.006985084028268624
patients;25.txt_adboard_data;0.002207435646486382
weekweek;34.txt_adboard_data;0.018417224915514407
go;13.txt_adboard_data;0.008734588271916876
care;27.txt_adboard_data;0.0051393624761950675
another;34.txt_adboard_data;0.004982105259220952
nmhnmh;19.txt_adboard_data;0.004313091831247744
virus;23.txt_adboard_data;0.009955957283389565
include;12.txt_adboard_data;0.011661049369506299
surveysurvey;15.txt_adboard_data;0.030494697887974022
smith;11.txt_adboard_data;0.007490092871394045
coordinated;18.txt_adboard_data;0.009558306601722666
miss;40.txt_adboard_data;0.0277103200563703
duopa;18.txt_adboard_data;0.012703473967991484
previously;21.txt_adboard_data;0.010717048270640156
job;31.txt_adboard_data;0.0032371294681080116
arranged;31.txt_adboard_data;0.005713187794929704
example;25.txt_adboard_data;0.0035663290750342497
piecepiece;32.txt_adboard_data;0.008804578377226256
therapy;16.txt_adboard_data;0.0032940091606335317
sooner;27.txt_adboard_data;0.010214686632953898
older;10.txt_adboard_data;0.02288200671321487
patientpatient;26.txt_adboard_data;0.017209420682676488
would;9.txt_adboard_data;0.003115044987980785
benefit;6.txt_adboard_data;0.004479323726064324
think;36.txt_adboard_data;0.0017187638094475475
fairly;16.txt_adboard_data;0.0031196752085582
phdphd;24.txt_adboard_data;0.0034047478224437013
say;25.txt_adboard_data;0.002570080490454387
providersproviders;17.txt_adboard_data;0.009829323335330459
forward;30.txt_adboard_data;0.003365696317821809
